Datetime,Percepation (mm),Temperatur (C),Observed discharge (m3/s),Simulated discharge (m3/s)
2003-09-01 00:00:00,3.23,4.28,142.31,86.87421497180337
2003-09-02 00:00:00,0.2,4.77,102.5,46.624538754824286
2003-09-03 00:00:00,1.29,6.26,73.65,44.94212329618911
2003-09-04 00:00:00,2.91,9.92,75.52,46.1919324489405
2003-09-05 00:00:00,2.5,9.6,88.0,46.58937608884575
2003-09-06 00:00:00,0.09,10.77,53.5,43.395397433684366
2003-09-07 00:00:00,0.0,10.77,38.76,40.3698455908345
2003-09-08 00:00:00,0.01,10.95,31.28,37.558616562590856
2003-09-09 00:00:00,0.08,10.48,28.29,34.986765386058885
2003-09-10 00:00:00,0.0,11.36,24.2,32.547468162179094
2003-09-11 00:00:00,0.0,8.92,20.26,30.278240131057498
2003-09-12 00:00:00,0.0,8.25,17.69,28.16722397164185
2003-09-13 00:00:00,0.33,7.76,16.75,26.48353441481099
2003-09-14 00:00:00,0.0,10.34,15.93,24.63708730077412
2003-09-15 00:00:00,0.01,10.75,14.76,22.9227551476045
2003-09-16 00:00:00,1.22,8.92,15.8,22.7861035101065
2003-09-17 00:00:00,1.13,4.83,20.63,22.524108248913056
2003-09-18 00:00:00,0.83,7.49,20.31,21.852100478570154
2003-09-19 00:00:00,3.97,9.82,23.72,26.8182360413994
2003-09-20 00:00:00,0.97,0.9,28.47,25.592547210313096
2003-09-21 00:00:00,4.13,3.74,24.5,30.41746807316486
2003-09-22 00:00:00,1.68,8.38,34.14,31.22458782231745
2003-09-23 00:00:00,9.02,5.94,68.42,43.850550077642744
2003-09-24 00:00:00,11.51,0.56,103.62,76.97188122661454
2003-09-25 00:00:00,3.2,3.07,126.23,72.86409605150037
2003-09-26 00:00:00,6.6,5.56,240.19,135.32834534195771
2003-09-27 00:00:00,8.61,5.41,261.7,208.97984251039503
2003-09-28 00:00:00,2.86,1.13,139.56,126.07581204838256
2003-09-29 00:00:00,0.0,0.14,82.35,59.59753571392771
2003-09-30 00:00:00,0.0,0.59,57.7,44.77145845403403
2003-10-01 00:00:00,1.24,2.31,54.42,42.91640088514543
2003-10-02 00:00:00,1.48,2.01,58.96,42.120406463406006
2003-10-03 00:00:00,1.58,3.56,51.16,41.35866111147273
2003-10-04 00:00:00,0.0,4.52,58.72,38.74359067803403
2003-10-05 00:00:00,2.39,2.36,41.47,38.942515029748485
2003-10-06 00:00:00,1.25,0.46,37.8,36.941903225231435
2003-10-07 00:00:00,0.0,1.46,34.52,34.3662926768482
2003-10-08 00:00:00,0.0,-0.07,31.25,32.05563369175461
2003-10-09 00:00:00,0.88,0.89,27.97,30.28082338314329
2003-10-10 00:00:00,0.1,1.53,37.85,28.265136300733865
2003-10-11 00:00:00,8.2,2.87,55.54,39.83490563962343
2003-10-12 00:00:00,5.1,2.67,117.99,45.1697428722634
2003-10-13 00:00:00,3.37,1.46,94.11,45.79771810257422
2003-10-14 00:00:00,0.0,-2.58,62.52,42.60467509345531
2003-10-15 00:00:00,0.0,-2.79,52.55,39.63628515338334
2003-10-16 00:00:00,0.0,-2.04,44.08,36.872820761271186
2003-10-17 00:00:00,1.21,-1.42,41.43,34.432869127690694
2003-10-18 00:00:00,3.58,1.45,48.08,36.10011245602918
2003-10-19 00:00:00,2.51,-0.44,47.78,36.94788804727335
2003-10-20 00:00:00,5.34,-3.38,44.37,34.380047392929825
2003-10-21 00:00:00,0.59,-6.0,36.9,31.996486120063437
2003-10-22 00:00:00,0.0,-9.06,27.64,29.77383208178085
2003-10-23 00:00:00,0.0,-10.97,20.23,27.711372902086655
2003-10-24 00:00:00,3.14,-5.17,34.56,25.796142552731446
2003-10-25 00:00:00,4.82,-0.78,35.32,27.26904947880949
2003-10-26 00:00:00,2.05,-3.41,31.52,26.017138373974078
2003-10-27 00:00:00,8.41,-2.24,32.69,24.975590998671834
2003-10-28 00:00:00,7.33,3.14,123.56,35.460725184769956
2003-10-29 00:00:00,6.58,1.17,108.07,93.19958556731922
2003-10-30 00:00:00,0.0,-1.72,57.25,66.17004034032546
2003-10-31 00:00:00,0.0,-1.54,38.82,45.29120244314242
2003-11-01 00:00:00,0.02,0.07,31.52,42.29640502200795
2003-11-02 00:00:00,1.0,0.63,27.62,40.833002475849355
2003-11-03 00:00:00,0.02,1.17,26.86,39.541713246654744
2003-11-04 00:00:00,0.06,2.11,31.52,38.77673553754534
2003-11-05 00:00:00,0.05,0.78,27.45,40.29807843006376
2003-11-06 00:00:00,0.0,6.35,57.12,38.010457900500874
2003-11-07 00:00:00,0.0,4.02,62.22,73.32892449857233
2003-11-08 00:00:00,0.0,-0.89,31.65,71.84486850718551
2003-11-09 00:00:00,0.0,-0.67,29.87,45.546791815967005
2003-11-10 00:00:00,0.0,3.9,22.42,42.38644589049918
2003-11-11 00:00:00,0.0,-2.67,17.41,42.798477227230116
2003-11-12 00:00:00,0.0,-3.58,15.77,39.8145430013967
2003-11-13 00:00:00,0.03,-4.97,14.12,37.06507838019149
2003-11-14 00:00:00,0.27,-3.23,13.24,34.481146718835866
2003-11-15 00:00:00,0.04,-2.66,15.89,32.107261804047695
2003-11-16 00:00:00,0.0,-1.05,13.77,29.868965831494016
2003-11-17 00:00:00,0.1,-5.03,15.36,27.944859401160357
2003-11-18 00:00:00,0.51,-3.03,18.02,25.997228168863465
2003-11-19 00:00:00,2.6,-1.47,13.95,24.571007049442553
2003-11-20 00:00:00,7.58,0.96,14.93,31.17205126422049
2003-11-21 00:00:00,0.1,-3.75,11.12,31.251040636444106
2003-11-22 00:00:00,0.01,-1.47,10.82,29.078031121857467
2003-11-23 00:00:00,0.0,-4.88,8.32,27.089415343100992
2003-11-24 00:00:00,0.0,-4.39,9.06,25.205881261730045
2003-11-25 00:00:00,0.0,-5.27,8.69,23.487101796304362
2003-11-26 00:00:00,0.0,-0.69,11.8,21.854705469678954
2003-11-27 00:00:00,0.0,1.09,15.69,20.45444618502822
2003-11-28 00:00:00,0.2,1.75,10.37,19.953836037644717
2003-11-29 00:00:00,0.0,-2.77,12.5,19.368315233485028
2003-11-30 00:00:00,0.0,1.45,8.84,18.02649000697376
2003-12-01 00:00:00,0.9,2.32,9.09,18.111644326994618
2003-12-02 00:00:00,0.0,-3.25,8.05,17.66771941818333
2003-12-03 00:00:00,0.0,-9.18,5.31,16.447032377613393
2003-12-04 00:00:00,0.5,0.58,10.89,15.471620205408964
2003-12-05 00:00:00,10.8,0.99,18.69,26.049825316720007
2003-12-06 00:00:00,11.36,-4.43,13.4,24.2966997220888
2003-12-07 00:00:00,1.81,-2.64,17.86,22.861914564538743
2003-12-08 00:00:00,5.64,1.12,36.92,27.19141386608765
2003-12-09 00:00:00,4.46,-0.51,25.89,33.945539127817725
2003-12-10 00:00:00,0.0,-0.6,17.54,32.449549316573616
2003-12-11 00:00:00,5.32,1.73,17.32,39.054674809230214
2003-12-12 00:00:00,7.48,-3.95,15.92,41.389002541422364
2003-12-13 00:00:00,2.82,-6.29,17.93,38.54643112581491
2003-12-14 00:00:00,3.97,-2.66,17.67,36.56420580963155
2003-12-15 00:00:00,18.68,-2.94,16.05,34.126662945575646
2003-12-16 00:00:00,13.91,-4.92,16.84,31.905090835732704
2003-12-17 00:00:00,8.53,-2.52,22.15,31.396895315973946
2003-12-18 00:00:00,3.46,3.46,122.62,35.02473760497949
2003-12-19 00:00:00,2.9,2.76,108.7,83.39199362005948
2003-12-20 00:00:00,6.35,-1.62,65.01,141.0255801423693
2003-12-21 00:00:00,0.0,-9.17,48.93,68.96128671601888
2003-12-22 00:00:00,0.61,-13.39,45.66,45.608192409939
2003-12-23 00:00:00,7.16,-10.75,44.06,42.51068718476731
2003-12-24 00:00:00,4.13,-7.05,41.56,39.81972771426736
2003-12-25 00:00:00,3.64,-1.19,38.21,38.52619265619314
2003-12-26 00:00:00,0.79,-2.18,33.47,36.71317540555494
2003-12-27 00:00:00,1.7,-2.07,30.68,34.62099475010802
2003-12-28 00:00:00,5.28,-2.27,28.73,33.62614852575193
2003-12-29 00:00:00,0.14,-12.86,16.18,31.46036602704947
2003-12-30 00:00:00,1.84,-14.34,13.12,29.55049517963054
2003-12-31 00:00:00,4.54,-9.78,11.44,27.631822090282082
2004-01-01 00:00:00,0.0,-9.16,12.54,25.98791150945872
2004-01-02 00:00:00,0.0,-7.76,11.92,24.317140391087893
2004-01-03 00:00:00,2.55,-7.34,12.75,22.917023820763518
2004-01-04 00:00:00,11.72,-5.77,13.58,21.51593610563256
2004-01-05 00:00:00,0.0,-9.44,14.41,20.31011307201589
2004-01-06 00:00:00,0.66,-9.18,15.25,19.09337617584857
2004-01-07 00:00:00,0.03,-3.72,18.48,18.05561206142604
2004-01-08 00:00:00,0.0,-7.39,15.93,16.995379926826182
2004-01-09 00:00:00,0.0,-8.41,14.75,16.10288760398567
2004-01-10 00:00:00,0.0,-3.9,13.07,15.178122520114872
2004-01-11 00:00:00,0.0,-3.75,12.3,14.602619050841652
2004-01-12 00:00:00,0.35,-2.5,11.53,14.0552070171945
2004-01-13 00:00:00,0.01,-6.18,10.75,13.365009703846132
2004-01-14 00:00:00,0.0,-5.59,9.98,12.631093661643188
2004-01-15 00:00:00,0.0,-10.08,9.21,12.039197261631598
2004-01-16 00:00:00,0.17,-9.79,8.9,11.397883533585949
2004-01-17 00:00:00,0.0,-13.89,8.59,10.890981541499693
2004-01-18 00:00:00,2.19,-8.88,8.28,10.33994468963411
2004-01-19 00:00:00,0.12,-8.75,7.97,9.906462532624543
2004-01-20 00:00:00,0.46,-10.98,7.66,9.42565888091058
2004-01-21 00:00:00,0.0,-13.82,7.35,9.054940072954576
2004-01-22 00:00:00,0.0,-15.29,6.71,8.632788585373277
2004-01-23 00:00:00,0.0,-11.36,6.33,8.316371317128445
2004-01-24 00:00:00,0.0,-8.37,6.66,7.944999242864638
2004-01-25 00:00:00,0.0,-1.77,6.55,7.675560548398928
2004-01-26 00:00:00,0.0,-6.61,6.45,8.50906265230473
2004-01-27 00:00:00,3.61,-7.68,6.34,8.210720818498773
2004-01-28 00:00:00,0.66,-13.24,6.23,7.853598351569118
2004-01-29 00:00:00,0.25,-14.38,6.12,7.601293962321956
2004-01-30 00:00:00,0.0,-11.21,6.78,7.285926000852781
2004-01-31 00:00:00,0.0,-7.53,7.43,7.072192149478602
2004-02-01 00:00:00,0.06,-10.56,8.06,6.793282858521133
2004-02-02 00:00:00,2.67,-8.7,8.69,6.627313751867476
2004-02-03 00:00:00,0.01,-4.2,9.32,6.3787408333779805
2004-02-04 00:00:00,0.54,0.92,9.95,6.670902235017389
2004-02-05 00:00:00,0.78,2.15,13.71,11.784977839462528
2004-02-06 00:00:00,1.31,-0.84,13.42,20.8787371816716
2004-02-07 00:00:00,0.0,-5.79,8.71,20.121616028897172
2004-02-08 00:00:00,1.13,-6.62,8.65,19.135691375980283
2004-02-09 00:00:00,11.1,-7.49,8.48,17.958794610052127
2004-02-10 00:00:00,11.93,-7.35,8.3,17.19234448684639
2004-02-11 00:00:00,2.13,-10.13,7.77,16.160513858694383
2004-02-12 00:00:00,9.65,-9.2,12.19,15.576054125582028
2004-02-13 00:00:00,6.25,-0.22,49.08,21.481174990405435
2004-02-14 00:00:00,0.82,0.98,79.33,22.741178817327828
2004-02-15 00:00:00,6.89,0.76,61.61,32.31078271629883
2004-02-16 00:00:00,3.56,1.14,102.18,38.41915551999029
2004-02-17 00:00:00,6.04,-0.45,57.6,45.8639436479178
2004-02-18 00:00:00,11.15,-1.38,45.03,46.69450056857842
2004-02-19 00:00:00,0.31,-3.17,37.65,44.262882151594134
2004-02-20 00:00:00,4.52,-0.57,31.68,44.27393815519749
2004-02-21 00:00:00,0.97,-1.37,27.03,42.76898829599402
2004-02-22 00:00:00,1.85,-3.5,23.88,40.55424683667524
2004-02-23 00:00:00,3.33,-6.57,18.55,38.191165015779156
2004-02-24 00:00:00,0.36,-5.64,17.8,35.88287159750308
2004-02-25 00:00:00,3.34,-3.84,17.05,33.863724203083095
2004-02-26 00:00:00,6.28,-4.89,16.3,31.891374577197393
2004-02-27 00:00:00,1.8,-8.13,15.55,30.159618959348503
2004-02-28 00:00:00,0.0,-14.41,14.8,28.4441949368279
2004-02-29 00:00:00,0.0,-15.73,14.2,26.9511000374358
2004-03-01 00:00:00,7.36,-5.41,30.09,25.500405344700255
2004-03-02 00:00:00,4.39,0.09,36.46,30.520380334181514
2004-03-03 00:00:00,0.11,-7.23,35.8,30.771858944333324
2004-03-04 00:00:00,0.0,-10.86,32.68,28.97619053553169
2004-03-05 00:00:00,0.0,-11.01,29.43,27.53445778273753
2004-03-06 00:00:00,0.0,-7.22,28.57,25.963308845344834
2004-03-07 00:00:00,2.17,-3.23,30.73,24.74312100181384
2004-03-08 00:00:00,1.62,-1.87,30.27,23.644755411796236
2004-03-09 00:00:00,1.02,-2.58,30.28,23.015317528903708
2004-03-10 00:00:00,0.0,-1.74,29.48,21.765197795326493
2004-03-11 00:00:00,0.0,-2.23,27.98,22.164450678876793
2004-03-12 00:00:00,0.0,-3.73,26.16,21.859782305196738
2004-03-13 00:00:00,0.0,-6.28,24.0,21.1922145006709
2004-03-14 00:00:00,0.0,-4.73,21.85,20.065998020405154
2004-03-15 00:00:00,0.04,-0.64,19.69,19.272696432144436
2004-03-16 00:00:00,0.02,2.15,37.1,19.213948147554444
2004-03-17 00:00:00,1.77,2.76,54.66,30.45566809048161
2004-03-18 00:00:00,0.01,3.37,143.68,40.48638769095672
2004-03-19 00:00:00,0.0,2.24,124.25,66.05526577932343
2004-03-20 00:00:00,0.01,1.22,66.31,88.38732212201953
2004-03-21 00:00:00,0.56,-1.06,45.55,72.98183308602366
2004-03-22 00:00:00,0.04,-2.67,40.66,45.67503355387052
2004-03-23 00:00:00,0.0,-3.06,35.28,43.3528960698144
2004-03-24 00:00:00,0.02,-4.56,23.9,40.397785876099164
2004-03-25 00:00:00,0.01,-5.93,17.32,38.44069945774237
2004-03-26 00:00:00,0.0,-6.98,12.77,35.82345375714481
2004-03-27 00:00:00,4.62,-2.76,12.55,34.21163401611712
2004-03-28 00:00:00,0.86,-2.01,10.5,31.999907003249827
2004-03-29 00:00:00,0.07,-2.05,9.43,30.873877487383066
2004-03-30 00:00:00,1.73,2.48,11.9,31.045836305966116
2004-03-31 00:00:00,1.23,2.01,23.71,39.67847784976997
2004-04-01 00:00:00,0.0,1.1,30.98,43.18168425504123
2004-04-02 00:00:00,0.0,2.51,35.72,44.46493324267473
2004-04-03 00:00:00,0.0,1.17,28.16,70.16203781694297
2004-04-04 00:00:00,0.0,1.81,22.42,67.16563694925735
2004-04-05 00:00:00,0.02,2.6,32.23,82.43613134833797
2004-04-06 00:00:00,0.68,0.55,49.27,112.3775337093367
2004-04-07 00:00:00,0.0,-0.47,45.15,63.79495644009086
2004-04-08 00:00:00,0.0,-0.52,36.67,46.74706946565522
2004-04-09 00:00:00,1.12,1.91,34.73,45.892710644831986
2004-04-10 00:00:00,5.2,0.12,32.2,112.6657722163976
2004-04-11 00:00:00,4.41,-1.65,28.6,66.81416492802339
2004-04-12 00:00:00,2.77,-2.92,24.25,45.81981151176142
2004-04-13 00:00:00,0.38,-0.91,21.79,42.9632767295247
2004-04-14 00:00:00,2.24,3.28,36.32,45.041705444044815
2004-04-15 00:00:00,0.79,4.39,76.88,103.39943898250714
2004-04-16 00:00:00,0.37,4.91,130.95,178.35712576703412
2004-04-17 00:00:00,0.0,5.25,152.94,226.8892430134435
2004-04-18 00:00:00,0.0,5.86,224.25,254.6392839267338
2004-04-19 00:00:00,0.0,6.51,329.08,270.4412401544304
2004-04-20 00:00:00,0.0,6.38,336.52,285.77776697994193
2004-04-21 00:00:00,0.02,6.4,318.06,289.3444177527403
2004-04-22 00:00:00,0.02,5.52,336.13,302.11377227491374
2004-04-23 00:00:00,1.11,5.02,325.06,276.87874646662874
2004-04-24 00:00:00,2.24,3.2,294.67,260.8476017063224
2004-04-25 00:00:00,3.32,3.49,319.4,218.51513375393685
2004-04-26 00:00:00,8.92,4.27,343.0,275.6829080051164
2004-04-27 00:00:00,0.06,5.08,325.51,213.3792388455333
2004-04-28 00:00:00,0.0,5.36,312.57,204.61622168372628
2004-04-29 00:00:00,0.0,5.25,297.16,179.47521619088354
2004-04-30 00:00:00,0.0,5.08,264.95,157.84612655850418
2004-05-01 00:00:00,0.14,5.21,242.23,145.59651023190352
2004-05-02 00:00:00,1.23,7.28,239.13,171.2230890289699
2004-05-03 00:00:00,0.0,7.65,257.63,214.2662638268832
2004-05-04 00:00:00,0.0,7.34,294.8,200.03934792909513
2004-05-05 00:00:00,0.0,7.02,371.59,187.45490609433708
2004-05-06 00:00:00,0.02,11.15,584.62,175.70610724195652
2004-05-07 00:00:00,0.0,14.31,655.74,263.1146503282369
2004-05-08 00:00:00,0.01,12.71,472.56,308.362512641727
2004-05-09 00:00:00,0.08,11.52,311.32,310.73194538281956
2004-05-10 00:00:00,3.43,10.0,248.81,334.0761044337635
2004-05-11 00:00:00,0.25,4.2,148.83,250.2832515429097
2004-05-12 00:00:00,0.0,0.0,82.75,137.5555558259547
2004-05-13 00:00:00,0.0,0.59,48.71,65.02414712062678
2004-05-14 00:00:00,5.26,2.6,57.12,90.27036575585633
2004-05-15 00:00:00,7.5,2.9,96.98,142.70587527753108
2004-05-16 00:00:00,4.68,2.95,92.52,133.76377502897094
2004-05-17 00:00:00,5.47,5.26,154.16,140.11795903107574
2004-05-18 00:00:00,4.0,6.26,207.99,151.387042147769
2004-05-19 00:00:00,5.27,4.02,154.94,183.81725479669367
2004-05-20 00:00:00,5.54,1.31,118.42,161.0208552294068
2004-05-21 00:00:00,3.85,-0.22,100.49,103.24460557300274
2004-05-22 00:00:00,8.91,-0.05,95.55,122.20970084299975
2004-05-23 00:00:00,3.06,0.88,85.59,78.73755799848422
2004-05-24 00:00:00,0.45,2.57,86.69,46.81946137658574
2004-05-25 00:00:00,3.05,3.09,101.05,85.47947916810988
2004-05-26 00:00:00,0.92,4.03,87.51,90.44781942634141
2004-05-27 00:00:00,0.06,4.42,76.87,94.65657483468202
2004-05-28 00:00:00,4.44,4.7,100.81,132.52076679429572
2004-05-29 00:00:00,2.01,3.88,99.52,116.7459765628149
2004-05-30 00:00:00,0.0,3.24,61.59,70.75351187222348
2004-05-31 00:00:00,0.0,6.91,55.43,45.868593727939704
2004-06-01 00:00:00,0.0,8.86,58.94,53.21105768432406
2004-06-02 00:00:00,0.0,9.48,66.66,65.39121560180908
2004-06-03 00:00:00,0.0,11.56,81.32,72.01469321108631
2004-06-04 00:00:00,0.0,10.94,82.71,92.5877775877498
2004-06-05 00:00:00,0.01,10.77,93.26,97.7496680002914
2004-06-06 00:00:00,2.9,8.61,75.51,145.040983812193
2004-06-07 00:00:00,2.57,6.15,59.1,126.79933877069432
2004-06-08 00:00:00,0.8,4.8,49.1,77.39713325410187
2004-06-09 00:00:00,0.0,6.53,41.86,46.40597372598071
2004-06-10 00:00:00,2.42,9.94,48.85,49.9219853296737
2004-06-11 00:00:00,4.02,6.21,77.73,99.63254818381827
2004-06-12 00:00:00,0.01,5.44,43.43,55.47850995180032
2004-06-13 00:00:00,0.0,5.98,35.5,45.28448913871218
2004-06-14 00:00:00,2.98,9.16,62.52,47.801372951036505
2004-06-15 00:00:00,7.23,7.91,123.81,135.5229552391901
2004-06-16 00:00:00,13.6,3.81,201.93,251.32694201477847
2004-06-17 00:00:00,9.1,3.61,193.54,234.7179481603298
2004-06-18 00:00:00,0.12,4.53,101.0,112.81747161411688
2004-06-19 00:00:00,0.03,5.09,58.38,56.80627639943075
2004-06-20 00:00:00,0.2,7.34,56.28,45.49321381456775
2004-06-21 00:00:00,5.9,6.43,70.31,99.18710428552987
2004-06-22 00:00:00,2.71,7.36,85.88,92.51043635733164
2004-06-23 00:00:00,1.22,7.21,58.83,71.65063581525368
2004-06-24 00:00:00,1.95,8.75,45.02,71.60968421038123
2004-06-25 00:00:00,0.49,8.17,38.11,57.582116670206176
2004-06-26 00:00:00,20.11,9.19,145.32,296.2659654208316
2004-06-27 00:00:00,0.57,9.45,91.29,166.6879961713488
2004-06-28 00:00:00,0.63,12.98,65.67,107.36304707018228
2004-06-29 00:00:00,6.52,10.42,105.97,169.30632176613673
2004-06-30 00:00:00,2.2,7.13,141.13,135.29223137483177
2004-07-01 00:00:00,0.0,9.32,68.23,70.79642980917217
2004-07-02 00:00:00,0.37,11.47,53.69,45.79451915112939
2004-07-03 00:00:00,7.84,11.54,79.14,109.07483404677234
2004-07-04 00:00:00,3.62,9.45,132.11,95.23969089902248
2004-07-05 00:00:00,1.42,10.84,95.73,58.411278563436895
2004-07-06 00:00:00,11.79,8.89,232.86,173.94489304154254
2004-07-07 00:00:00,2.49,6.58,127.92,109.44988674846145
2004-07-08 00:00:00,0.83,7.22,92.62,58.532645281424976
2004-07-09 00:00:00,0.0,8.21,55.24,44.70426786508101
2004-07-10 00:00:00,0.0,12.63,45.89,41.58746082974637
2004-07-11 00:00:00,0.0,13.89,38.22,38.68795935738013
2004-07-12 00:00:00,0.24,10.51,32.62,36.17796095334414
2004-07-13 00:00:00,0.41,7.6,31.22,34.02415373814689
2004-07-14 00:00:00,3.1,6.86,34.34,36.39980595141891
2004-07-15 00:00:00,6.23,6.35,47.27,44.0862069538348
2004-07-16 00:00:00,4.02,6.73,47.45,49.61151707521927
2004-07-17 00:00:00,0.24,8.1,37.82,44.334007697051014
2004-07-18 00:00:00,0.0,12.6,29.0,41.24301541166604
2004-07-19 00:00:00,3.55,12.06,32.17,44.00220297256196
2004-07-20 00:00:00,5.74,11.7,38.59,70.40039858320924
2004-07-21 00:00:00,3.05,9.77,32.06,68.45625595621101
2004-07-22 00:00:00,0.0,13.34,25.5,45.32453561128627
2004-07-23 00:00:00,0.29,13.54,21.75,42.40243309289742
2004-07-24 00:00:00,2.93,15.12,20.97,43.86740582694884
2004-07-25 00:00:00,9.8,11.52,45.11,119.84326292536754
2004-07-26 00:00:00,4.0,9.63,40.45,106.20101121067184
2004-07-27 00:00:00,1.49,8.57,40.88,64.43214104891017
2004-07-28 00:00:00,0.0,10.94,27.06,45.07301136614792
2004-07-29 00:00:00,0.0,11.86,20.28,41.930495323748715
2004-07-30 00:00:00,0.0,15.29,16.84,39.007077290943634
2004-07-31 00:00:00,0.0,17.13,14.15,36.287481629626015
2004-08-01 00:00:00,0.01,16.72,12.3,33.76087734355447
2004-08-02 00:00:00,0.71,15.26,11.31,32.1445774006519
2004-08-03 00:00:00,0.0,15.68,10.17,29.903439143056836
2004-08-04 00:00:00,0.0,16.51,9.3,27.818554322147307
2004-08-05 00:00:00,7.74,16.85,9.01,38.58134563967236
2004-08-06 00:00:00,0.01,18.15,10.05,35.894811847402636
2004-08-07 00:00:00,2.09,18.07,10.14,36.27742714516932
2004-08-08 00:00:00,8.27,16.4,18.02,47.45348896434768
2004-08-09 00:00:00,0.0,17.06,14.21,44.01177361637879
2004-08-10 00:00:00,0.0,17.86,10.58,40.9432476747598
2004-08-11 00:00:00,0.0,17.95,26.35,38.08866111073692
2004-08-12 00:00:00,0.01,13.71,18.07,35.436477564636554
2004-08-13 00:00:00,0.0,10.18,6.72,32.965826151347
2004-08-14 00:00:00,0.0,8.94,6.19,30.667429962772026
2004-08-15 00:00:00,0.0,9.72,5.75,28.529279266465412
2004-08-16 00:00:00,0.01,8.08,5.64,26.543581271042164
2004-08-17 00:00:00,3.99,6.65,6.47,31.22395711762125
2004-08-18 00:00:00,0.17,8.27,7.04,29.16818678161525
2004-08-19 00:00:00,0.92,10.06,6.78,28.157739262015216
2004-08-20 00:00:00,8.02,11.84,15.39,39.35639774793534
2004-08-21 00:00:00,2.23,12.54,15.08,39.74396778326262
2004-08-22 00:00:00,4.54,8.39,13.88,44.42370864037016
2004-08-23 00:00:00,2.67,5.21,38.32,45.25800094958971
2004-08-24 00:00:00,1.99,4.77,47.52,44.81450836979461
2004-08-25 00:00:00,0.01,7.68,17.09,41.69339491930827
2004-08-26 00:00:00,0.01,9.01,13.21,38.78988727750921
2004-08-27 00:00:00,0.0,9.04,10.34,36.085434227718515
2004-08-28 00:00:00,0.04,9.69,8.9,33.58901409594743
2004-08-29 00:00:00,5.24,8.82,15.55,39.84667017154468
2004-08-30 00:00:00,0.31,9.95,73.3,37.327405883549076
2004-08-31 00:00:00,1.2,9.07,13.12,36.15624844223465
2004-09-01 00:00:00,9.41,8.16,38.64,60.75019030776496
2004-09-02 00:00:00,0.0,8.54,24.74,44.8428738322711
2004-09-03 00:00:00,0.0,11.34,17.25,41.71640310990368
2004-09-04 00:00:00,0.0,11.73,13.64,38.807911708272535
2004-09-05 00:00:00,0.0,13.24,11.62,36.10220198489577
2004-09-06 00:00:00,2.98,10.82,11.9,38.101966953252756
2004-09-07 00:00:00,10.71,7.09,165.87,90.5745928422699
2004-09-08 00:00:00,15.68,6.08,214.4,237.43013777125492
2004-09-09 00:00:00,1.73,4.91,103.11,129.42065394699205
2004-09-10 00:00:00,0.0,7.01,51.97,61.17868225798745
2004-09-11 00:00:00,0.02,7.05,35.58,44.87776962418379
2004-09-12 00:00:00,1.31,9.98,34.35,43.34792152387443
2004-09-13 00:00:00,12.78,7.57,121.81,153.17505975774068
2004-09-14 00:00:00,9.41,6.01,179.16,189.2011660010771
2004-09-15 00:00:00,7.04,5.64,156.06,176.81555783131404
2004-09-16 00:00:00,7.05,2.35,147.81,160.44335282447804
2004-09-17 00:00:00,1.65,4.39,142.91,92.03027925735408
2004-09-18 00:00:00,5.95,6.66,162.42,122.51234661151895
2004-09-19 00:00:00,0.02,6.94,85.91,61.151454387347385
2004-09-20 00:00:00,0.29,7.39,53.85,45.10590447646378
2004-09-21 00:00:00,2.34,7.9,52.66,45.28902803187373
2004-09-22 00:00:00,29.82,7.28,659.46,378.3261628618052
2004-09-23 00:00:00,16.17,6.06,404.79,379.53542859020826
2004-09-24 00:00:00,17.25,6.33,659.46,393.5116296300173
2004-09-25 00:00:00,17.01,5.61,588.86,397.13955346289447
2004-09-26 00:00:00,2.87,4.32,241.21,220.3075416126127
2004-09-27 00:00:00,3.97,6.82,250.89,153.22262095337905
2004-09-28 00:00:00,12.73,6.62,309.68,230.43027986049907
2004-09-29 00:00:00,4.29,5.63,279.3,162.17305160469766
2004-09-30 00:00:00,1.63,3.68,171.28,92.60043841294302
2004-10-01 00:00:00,0.0,2.38,109.67,46.83364939327457
2004-10-02 00:00:00,0.0,5.18,75.82,43.56838066412546
2004-10-03 00:00:00,0.0,5.75,56.84,40.530768331855185
2004-10-04 00:00:00,0.01,5.21,47.23,37.708319678387554
2004-10-05 00:00:00,0.16,6.34,42.08,35.19152063536781
2004-10-06 00:00:00,0.0,5.99,35.96,32.737947758803266
2004-10-07 00:00:00,0.73,2.85,32.67,31.219311791869362
2004-10-08 00:00:00,2.79,1.83,41.07,32.56907058573133
2004-10-09 00:00:00,0.76,1.17,43.7,30.77239865024672
2004-10-10 00:00:00,6.22,1.55,65.09,36.44867964576881
2004-10-11 00:00:00,0.0,-1.53,42.02,33.91831083321317
2004-10-12 00:00:00,0.0,-0.53,34.55,31.55462305246262
2004-10-13 00:00:00,0.0,-0.13,25.74,29.354878965320484
2004-10-14 00:00:00,0.0,1.09,22.22,27.30935244508564
2004-10-15 00:00:00,0.0,2.21,23.03,25.405590149209633
2004-10-16 00:00:00,0.0,2.48,21.4,23.64040336677095
2004-10-17 00:00:00,0.0,2.19,21.87,22.016437384136577
2004-10-18 00:00:00,0.0,2.44,23.24,20.482543611956928
2004-10-19 00:00:00,0.09,1.68,21.49,19.10140041587703
2004-10-20 00:00:00,0.02,2.18,20.03,17.776414919417682
2004-10-21 00:00:00,0.01,2.73,18.83,16.599046408000305
2004-10-22 00:00:00,2.42,2.37,22.54,18.84749415295791
